I0424 09:55:54.286327       1 log.go:245] FLAG: --add-dir-header="false"
I0424 09:55:58.301668       1 worker.go:97] Error syncing key k8s-pki/k8s-ldap: for VaultPolicyBinding k8s-pki/k8s-ldap: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.301689       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-servicemesh
E0424 09:55:58.301395       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-logging-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.301756       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-logging-policy: for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.301775       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy
E0424 09:55:58.303681       1 worker.go:93] Failed to process key k8s-pki/k8s-servicemesh. Reason: for VaultPolicyBinding k8s-pki/k8s-servicemesh: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.303710       1 worker.go:97] Error syncing key k8s-pki/k8s-servicemesh: for VaultPolicyBinding k8s-pki/k8s-servicemesh: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.303744       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/protean-pki
E0424 09:55:58.303771       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-servicemesh-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.303787       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-servicemesh-policy: for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.303785       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-monitoring-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.303805       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-monitoring-policy: for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.303809       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/protean-pki
E0424 09:55:58.304134       1 worker.go:93] Failed to process key k8s-pki/k8s-monitoring. Reason: for VaultPolicyBinding k8s-pki/k8s-monitoring: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.304156       1 worker.go:97] Error syncing key k8s-pki/k8s-monitoring: for VaultPolicyBinding k8s-pki/k8s-monitoring: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.305867       1 worker.go:93] Failed to process key k8s-pki/protean-pki. Reason: for VaultPolicyBinding k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.305895       1 worker.go:97] Error syncing key k8s-pki/protean-pki: for VaultPolicyBinding k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.305870       1 worker.go:93] Failed to process key k8s-pki/protean-pki. Reason: for VaultPolicy k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.305914       1 worker.go:97] Error syncing key k8s-pki/protean-pki: for VaultPolicy k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.322058       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-logging
I0424 09:55:58.322086       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy
I0424 09:55:58.322064       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy
I0424 09:55:58.322099       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-ldap
E0424 09:55:58.325176       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-ldap-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.325249       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-ldap-policy: for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.325284       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-logging-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.325306       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-logging-policy: for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.325292       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy
E0424 09:55:58.325327       1 worker.go:93] Failed to process key k8s-pki/k8s-logging. Reason: for VaultPolicyBinding k8s-pki/k8s-logging: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.325348       1 worker.go:97] Error syncing key k8s-pki/k8s-logging: for VaultPolicyBinding k8s-pki/k8s-logging: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.325333       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy
E0424 09:55:58.325176       1 worker.go:93] Failed to process key k8s-pki/k8s-ldap. Reason: for VaultPolicyBinding k8s-pki/k8s-ldap: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.325405       1 worker.go:97] Error syncing key k8s-pki/k8s-ldap: for VaultPolicyBinding k8s-pki/k8s-ldap: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.325439       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-monitoring
I0424 09:55:58.325382       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-servicemesh
E0424 09:55:58.327520       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-servicemesh-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.327546       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-servicemesh-policy: for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.327573       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/protean-pki
E0424 09:55:58.327670       1 worker.go:93] Failed to process key k8s-pki/k8s-servicemesh. Reason: for VaultPolicyBinding k8s-pki/k8s-servicemesh: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.327684       1 worker.go:97] Error syncing key k8s-pki/k8s-servicemesh: for VaultPolicyBinding k8s-pki/k8s-servicemesh: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.327684       1 worker.go:93] Failed to process key k8s-pki/k8s-monitoring. Reason: for VaultPolicyBinding k8s-pki/k8s-monitoring: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.327705       1 worker.go:97] Error syncing key k8s-pki/k8s-monitoring: for VaultPolicyBinding k8s-pki/k8s-monitoring: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.327527       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-monitoring-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.327751       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-monitoring-policy: for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.327708       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/protean-pki
E0424 09:55:58.329311       1 worker.go:93] Failed to process key k8s-pki/protean-pki. Reason: for VaultPolicy k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.329330       1 worker.go:97] Error syncing key k8s-pki/protean-pki: for VaultPolicy k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.329480       1 worker.go:93] Failed to process key k8s-pki/protean-pki. Reason: for VaultPolicyBinding k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.329500       1 worker.go:97] Error syncing key k8s-pki/protean-pki: for VaultPolicyBinding k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.365657       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-logging
I0424 09:55:58.365704       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-ldap
I0424 09:55:58.365657       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy
I0424 09:55:58.365677       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy
E0424 09:55:58.368453       1 worker.go:93] Failed to process key k8s-pki/k8s-logging. Reason: for VaultPolicyBinding k8s-pki/k8s-logging: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.368477       1 worker.go:97] Error syncing key k8s-pki/k8s-logging: for VaultPolicyBinding k8s-pki/k8s-logging: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.368455       1 worker.go:93] Failed to process key k8s-pki/k8s-ldap. Reason: for VaultPolicyBinding k8s-pki/k8s-ldap: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.368499       1 worker.go:97] Error syncing key k8s-pki/k8s-ldap: for VaultPolicyBinding k8s-pki/k8s-ldap: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.368525       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-monitoring
I0424 09:55:58.368502       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-servicemesh
E0424 09:55:58.368957       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-logging-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.368973       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-logging-policy: for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.369001       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy
E0424 09:55:58.369310       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-ldap-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.369325       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-ldap-policy: for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.369346       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy
E0424 09:55:58.370401       1 worker.go:93] Failed to process key k8s-pki/k8s-servicemesh. Reason: for VaultPolicyBinding k8s-pki/k8s-servicemesh: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.370431       1 worker.go:97] Error syncing key k8s-pki/k8s-servicemesh: for VaultPolicyBinding k8s-pki/k8s-servicemesh: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.370462       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/protean-pki
E0424 09:55:58.370507       1 worker.go:93] Failed to process key k8s-pki/k8s-monitoring. Reason: for VaultPolicyBinding k8s-pki/k8s-monitoring: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.370525       1 worker.go:97] Error syncing key k8s-pki/k8s-monitoring: for VaultPolicyBinding k8s-pki/k8s-monitoring: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.370845       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-servicemesh-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.370860       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-servicemesh-policy: for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.370884       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/protean-pki
E0424 09:55:58.371576       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-monitoring-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.371597       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-monitoring-policy: for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.372586       1 worker.go:93] Failed to process key k8s-pki/protean-pki. Reason: for VaultPolicyBinding k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.372607       1 worker.go:97] Error syncing key k8s-pki/protean-pki: for VaultPolicyBinding k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.372595       1 worker.go:93] Failed to process key k8s-pki/protean-pki. Reason: for VaultPolicy k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.372625       1 worker.go:97] Error syncing key k8s-pki/protean-pki: for VaultPolicy k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.448950       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-logging
I0424 09:55:58.449029       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy
I0424 09:55:58.448965       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-ldap
I0424 09:55:58.450082       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy
E0424 09:55:58.451974       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-logging-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.452009       1 worker.go:108] for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.452018       1 worker.go:110] Dropping key "k8s-pki/cert-mgr-pki-logging-policy" out of the queue: for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.452047       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy
E0424 09:55:58.452076       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-ldap-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.452108       1 worker.go:108] for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.451974       1 worker.go:93] Failed to process key k8s-pki/k8s-ldap. Reason: for VaultPolicyBinding k8s-pki/k8s-ldap: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.452123       1 worker.go:108] for VaultPolicyBinding k8s-pki/k8s-ldap: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.451985       1 worker.go:93] Failed to process key k8s-pki/k8s-logging. Reason: for VaultPolicyBinding k8s-pki/k8s-logging: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.452134       1 worker.go:108] for VaultPolicyBinding k8s-pki/k8s-logging: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.453081       1 worker.go:110] Dropping key "k8s-pki/cert-mgr-pki-ldap-policy" out of the queue: for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.453127       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy
I0424 09:55:58.453144       1 worker.go:110] Dropping key "k8s-pki/k8s-logging" out of the queue: for VaultPolicyBinding k8s-pki/k8s-logging: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.453154       1 worker.go:110] Dropping key "k8s-pki/k8s-ldap" out of the queue: for VaultPolicyBinding k8s-pki/k8s-ldap: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.453193       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-servicemesh
I0424 09:55:58.453204       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-monitoring
E0424 09:55:58.453746       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-servicemesh-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.453766       1 worker.go:108] for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.453774       1 worker.go:110] Dropping key "k8s-pki/cert-mgr-pki-servicemesh-policy" out of the queue: for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.453791       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/protean-pki
E0424 09:55:58.454836       1 worker.go:93] Failed to process key k8s-pki/k8s-servicemesh. Reason: for VaultPolicyBinding k8s-pki/k8s-servicemesh: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.454849       1 worker.go:93] Failed to process key k8s-pki/k8s-monitoring. Reason: for VaultPolicyBinding k8s-pki/k8s-monitoring: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.454858       1 worker.go:108] for VaultPolicyBinding k8s-pki/k8s-servicemesh: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.454865       1 worker.go:108] for VaultPolicyBinding k8s-pki/k8s-monitoring: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.454865       1 worker.go:110] Dropping key "k8s-pki/k8s-servicemesh" out of the queue: for VaultPolicyBinding k8s-pki/k8s-servicemesh: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.454850       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-monitoring-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.454885       1 worker.go:108] for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.454888       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/protean-pki
E0424 09:55:58.455174       1 worker.go:93] Failed to process key k8s-pki/protean-pki. Reason: for VaultPolicy k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.455199       1 worker.go:108] for VaultPolicy k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.456107       1 worker.go:110] Dropping key "k8s-pki/protean-pki" out of the queue: for VaultPolicy k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.456126       1 worker.go:110] Dropping key "k8s-pki/k8s-monitoring" out of the queue: for VaultPolicyBinding k8s-pki/k8s-monitoring: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.456119       1 worker.go:110] Dropping key "k8s-pki/cert-mgr-pki-monitoring-policy" out of the queue: for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.456477       1 worker.go:93] Failed to process key k8s-pki/protean-pki. Reason: for VaultPolicyBinding k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:55:58.456494       1 worker.go:108] for VaultPolicyBinding k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 09:55:58.456500       1 worker.go:110] Dropping key "k8s-pki/protean-pki" out of the queue: for VaultPolicyBinding k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
E0424 09:56:26.288861       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 09:56:26.288910       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 09:56:26.288927       1 worker.go:97] Error syncing key k8s-pki/vault: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 09:56:26.294261       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
E0424 09:56:54.071473       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 09:56:54.071518       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 09:56:54.071532       1 worker.go:97] Error syncing key k8s-pki/vault: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 09:56:54.081912       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
E0424 09:57:21.777481       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 09:57:21.777531       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 09:57:21.777547       1 worker.go:97] Error syncing key k8s-pki/vault: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 09:57:21.798538       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
E0424 09:57:49.955438       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 09:57:49.955507       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 09:57:49.955525       1 worker.go:97] Error syncing key k8s-pki/vault: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 09:57:49.996173       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
E0424 09:58:18.045865       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 09:58:18.045907       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 09:58:18.045922       1 worker.go:97] Error syncing key k8s-pki/vault: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 09:58:18.126381       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
E0424 09:58:45.478600       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 09:58:45.478650       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
E0424 09:58:45.478667       1 worker.go:108] for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 09:58:45.478675       1 worker.go:110] Dropping key "k8s-pki/vault" out of the queue: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:04:53.726834       1 reconcile.go:51] Get event for: k8s-pki/vault
I0424 10:04:53.727200       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
E0424 10:05:21.485272       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 10:05:21.485324       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:05:21.485341       1 worker.go:97] Error syncing key k8s-pki/vault: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:05:21.490677       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
E0424 10:05:49.612553       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 10:05:49.612591       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:05:49.612605       1 worker.go:97] Error syncing key k8s-pki/vault: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:05:49.622956       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
I0424 10:05:57.785382       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-logging
I0424 10:05:57.785382       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-monitoring
I0424 10:05:57.785872       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy
I0424 10:05:57.785879       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy
E0424 10:05:57.788382       1 worker.go:93] Failed to process key k8s-pki/k8s-monitoring. Reason: for VaultPolicyBinding k8s-pki/k8s-monitoring: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.788409       1 worker.go:97] Error syncing key k8s-pki/k8s-monitoring: for VaultPolicyBinding k8s-pki/k8s-monitoring: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.788420       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-logging-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.788436       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-logging-policy: for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.788458       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy
I0424 10:05:57.788471       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-servicemesh
E0424 10:05:57.788474       1 worker.go:93] Failed to process key k8s-pki/k8s-logging. Reason: for VaultPolicyBinding k8s-pki/k8s-logging: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.788629       1 worker.go:97] Error syncing key k8s-pki/k8s-logging: for VaultPolicyBinding k8s-pki/k8s-logging: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.788650       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-ldap-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.788730       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-ldap-policy: for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy: appbindings.appcatalog.appscode.com "vault" not found
